dexnumber, species, form, type1, type2, base catch rate, base flee rate, stamina, attack, defense, quick moves, charge moves, elite quick moves, elite charge moves, third move dust, third move candy, purify dust, purify candy
30,NIDORINA,,POKEMON_TYPE_POISON,,0.25,0.07, 172, 117, 120, BITE_FAST POISON_STING_FAST,POISON_FANG DIG SLUDGE_BOMB, , , 50000,50, , 
30,NIDORINA,NORMAL,POKEMON_TYPE_POISON,,0.25,0.07, 172, 117, 120, BITE_FAST POISON_STING_FAST,POISON_FANG DIG SLUDGE_BOMB, , , 50000,50, , 
30,NIDORINA,PURIFIED,POKEMON_TYPE_POISON,,0.25,0.07, 172, 117, 120, BITE_FAST POISON_STING_FAST,POISON_FANG DIG SLUDGE_BOMB, , , 40000,40, , 
30,NIDORINA,SHADOW,POKEMON_TYPE_POISON,,0.05,0.07, 172, 117, 120, BITE_FAST POISON_STING_FAST,POISON_FANG DIG SLUDGE_BOMB, , , 60000,60, 3000, 3
31,NIDOQUEEN,,POKEMON_TYPE_POISON,POKEMON_TYPE_GROUND,0.125,0.05, 207, 180, 173, POISON_JAB_FAST BITE_FAST,EARTHQUAKE SLUDGE_WAVE STONE_EDGE EARTH_POWER POISON_FANG, , , 50000,50, , 
31,NIDOQUEEN,NORMAL,POKEMON_TYPE_POISON,POKEMON_TYPE_GROUND,0.125,0.05, 207, 180, 173, POISON_JAB_FAST BITE_FAST,EARTHQUAKE SLUDGE_WAVE STONE_EDGE EARTH_POWER POISON_FANG, , , 50000,50, , 
31,NIDOQUEEN,PURIFIED,POKEMON_TYPE_POISON,POKEMON_TYPE_GROUND,0.125,0.05, 207, 180, 173, POISON_JAB_FAST BITE_FAST,EARTHQUAKE SLUDGE_WAVE STONE_EDGE EARTH_POWER POISON_FANG, , , 40000,40, , 
31,NIDOQUEEN,SHADOW,POKEMON_TYPE_POISON,POKEMON_TYPE_GROUND,0.05,0.05, 207, 180, 173, POISON_JAB_FAST BITE_FAST,EARTHQUAKE SLUDGE_WAVE STONE_EDGE EARTH_POWER POISON_FANG, , , 60000,60, 3000, 3
32,NIDORAN,,POKEMON_TYPE_POISON,,0.5,0.15, 130, 105, 76, PECK_FAST POISON_STING_FAST,HORN_ATTACK BODY_SLAM SLUDGE_BOMB, , , 50000,50, , 
32,NIDORAN,NORMAL,POKEMON_TYPE_POISON,,0.5,0.15, 130, 105, 76, PECK_FAST POISON_STING_FAST,HORN_ATTACK BODY_SLAM SLUDGE_BOMB, , , 50000,50, , 
32,NIDORAN,PURIFIED,POKEMON_TYPE_POISON,,0.5,0.15, 130, 105, 76, PECK_FAST POISON_STING_FAST,HORN_ATTACK BODY_SLAM SLUDGE_BOMB, , , 40000,40, , 
32,NIDORAN,SHADOW,POKEMON_TYPE_POISON,,0.05,0.15, 130, 105, 76, PECK_FAST POISON_STING_FAST,HORN_ATTACK BODY_SLAM SLUDGE_BOMB, , , 60000,60, 3000, 3
33,NIDORINO,,POKEMON_TYPE_POISON,,0.25,0.07, 156, 137, 111, POISON_JAB_FAST POISON_STING_FAST,HORN_ATTACK DIG SLUDGE_BOMB, , , 50000,50, , 
33,NIDORINO,NORMAL,POKEMON_TYPE_POISON,,0.25,0.07, 156, 137, 111, POISON_JAB_FAST POISON_STING_FAST,HORN_ATTACK DIG SLUDGE_BOMB, , , 50000,50, , 
33,NIDORINO,PURIFIED,POKEMON_TYPE_POISON,,0.25,0.07, 156, 137, 111, POISON_JAB_FAST POISON_STING_FAST,HORN_ATTACK DIG SLUDGE_BOMB, , , 40000,40, , 
33,NIDORINO,SHADOW,POKEMON_TYPE_POISON,,0.05,0.07, 156, 137, 111, POISON_JAB_FAST POISON_STING_FAST,HORN_ATTACK DIG SLUDGE_BOMB, , , 60000,60, 3000, 3
34,NIDOKING,,POKEMON_TYPE_POISON,POKEMON_TYPE_GROUND,0.125,0.05, 191, 204, 156, POISON_JAB_FAST IRON_TAIL_FAST,EARTHQUAKE SLUDGE_WAVE MEGAHORN EARTH_POWER, FURY_CUTTER_FAST, , 50000,50, , 
34,NIDOKING,NORMAL,POKEMON_TYPE_POISON,POKEMON_TYPE_GROUND,0.125,0.05, 191, 204, 156, POISON_JAB_FAST IRON_TAIL_FAST,EARTHQUAKE SLUDGE_WAVE MEGAHORN EARTH_POWER, FURY_CUTTER_FAST, , 50000,50, , 
34,NIDOKING,PURIFIED,POKEMON_TYPE_POISON,POKEMON_TYPE_GROUND,0.125,0.05, 191, 204, 156, POISON_JAB_FAST IRON_TAIL_FAST,EARTHQUAKE SLUDGE_WAVE MEGAHORN EARTH_POWER, FURY_CUTTER_FAST, , 40000,40, , 
34,NIDOKING,SHADOW,POKEMON_TYPE_POISON,POKEMON_TYPE_GROUND,0.05,0.05, 191, 204, 156, POISON_JAB_FAST IRON_TAIL_FAST,EARTHQUAKE SLUDGE_WAVE MEGAHORN EARTH_POWER, FURY_CUTTER_FAST, , 60000,60, 3000, 3
35,CLEFAIRY,,POKEMON_TYPE_FAIRY,,0.3,0.1, 172, 107, 108, POUND_FAST ZEN_HEADBUTT_FAST,DISARMING_VOICE BODY_SLAM MOONBLAST, , , 10000,25, , 
36,CLEFABLE,,POKEMON_TYPE_FAIRY,,0.1,0.06, 216, 178, 162, CHARGE_BEAM_FAST ZEN_HEADBUTT_FAST CHARM_FAST,DAZZLING_GLEAM PSYCHIC MOONBLAST METEOR_MASH, POUND_FAST, , 10000,25, , 
37,VULPIX,,POKEMON_TYPE_FIRE,,0.3,0.1, 116, 96, 109, QUICK_ATTACK_FAST EMBER_FAST,BODY_SLAM FLAMETHROWER FLAME_CHARGE WEATHER_BALL_FIRE, , , 50000,50, , 
37,VULPIX,ALOLA,POKEMON_TYPE_ICE,,0.3,0.1, 116, 96, 109, ZEN_HEADBUTT_FAST POWDER_SNOW_FAST,DARK_PULSE ICE_BEAM BLIZZARD WEATHER_BALL_ICE, , , 50000,50, , 
37,VULPIX,NORMAL,POKEMON_TYPE_FIRE,,0.3,0.1, 116, 96, 109, QUICK_ATTACK_FAST EMBER_FAST,BODY_SLAM FLAMETHROWER FLAME_CHARGE WEATHER_BALL_FIRE, , , 50000,50, , 
37,VULPIX,PURIFIED,POKEMON_TYPE_FIRE,,0.3,0.1, 116, 96, 109, QUICK_ATTACK_FAST EMBER_FAST,BODY_SLAM FLAMETHROWER FLAME_CHARGE WEATHER_BALL_FIRE, , , 40000,40, , 
37,VULPIX,SHADOW,POKEMON_TYPE_FIRE,,0.05,0.1, 116, 96, 109, QUICK_ATTACK_FAST EMBER_FAST,BODY_SLAM FLAMETHROWER FLAME_CHARGE WEATHER_BALL_FIRE, , , 60000,60, 3000, 3
38,NINETALES,,POKEMON_TYPE_FIRE,,0.1,0.06, 177, 169, 190, FEINT_ATTACK_FAST FIRE_SPIN_FAST,HEAT_WAVE OVERHEAT SOLAR_BEAM PSYSHOCK WEATHER_BALL_FIRE, EMBER_FAST, FIRE_BLAST FLAMETHROWER, 50000,50, , 
38,NINETALES,ALOLA,POKEMON_TYPE_ICE,POKEMON_TYPE_FAIRY,0.1,0.06, 177, 170, 193, FEINT_ATTACK_FAST POWDER_SNOW_FAST CHARM_FAST,DAZZLING_GLEAM ICE_BEAM BLIZZARD PSYSHOCK WEATHER_BALL_ICE, , , 50000,50, , 
38,NINETALES,NORMAL,POKEMON_TYPE_FIRE,,0.1,0.06, 177, 169, 190, FEINT_ATTACK_FAST FIRE_SPIN_FAST,HEAT_WAVE OVERHEAT SOLAR_BEAM PSYSHOCK WEATHER_BALL_FIRE, EMBER_FAST, FIRE_BLAST FLAMETHROWER, 50000,50, , 
38,NINETALES,PURIFIED,POKEMON_TYPE_FIRE,,0.1,0.06, 177, 169, 190, FEINT_ATTACK_FAST FIRE_SPIN_FAST,HEAT_WAVE OVERHEAT SOLAR_BEAM PSYSHOCK WEATHER_BALL_FIRE, EMBER_FAST, FIRE_BLAST FLAMETHROWER, 40000,40, , 
38,NINETALES,SHADOW,POKEMON_TYPE_FIRE,,0.05,0.06, 177, 169, 190, FEINT_ATTACK_FAST FIRE_SPIN_FAST,HEAT_WAVE OVERHEAT SOLAR_BEAM PSYSHOCK WEATHER_BALL_FIRE, EMBER_FAST, FIRE_BLAST FLAMETHROWER, 60000,60, 3000, 3
39,JIGGLYPUFF,,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FAIRY,0.5,0.1, 251, 80, 41, POUND_FAST FEINT_ATTACK_FAST,DISARMING_VOICE GYRO_BALL DAZZLING_GLEAM, , PLAY_ROUGH BODY_SLAM, 10000,25, , 
40,WIGGLYTUFF,,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FAIRY,0.2,0.06, 295, 156, 90, POUND_FAST FEINT_ATTACK_FAST CHARM_FAST,DAZZLING_GLEAM HYPER_BEAM PLAY_ROUGH ICE_BEAM, , , 10000,25, , 
41,ZUBAT,,POKEMON_TYPE_POISON,POKEMON_TYPE_FLYING,0.5,0.2, 120, 83, 73, QUICK_ATTACK_FAST BITE_FAST,POISON_FANG AIR_CUTTER SWIFT, , SLUDGE_BOMB, 10000,25, , 
41,ZUBAT,NORMAL,POKEMON_TYPE_POISON,POKEMON_TYPE_FLYING,0.5,0.2, 120, 83, 73, QUICK_ATTACK_FAST BITE_FAST,POISON_FANG AIR_CUTTER SWIFT, , SLUDGE_BOMB, 10000,25, , 
41,ZUBAT,PURIFIED,POKEMON_TYPE_POISON,POKEMON_TYPE_FLYING,0.5,0.2, 120, 83, 73, QUICK_ATTACK_FAST BITE_FAST,POISON_FANG AIR_CUTTER SWIFT, , SLUDGE_BOMB, 8000,20, , 
41,ZUBAT,SHADOW,POKEMON_TYPE_POISON,POKEMON_TYPE_FLYING,0.05,0.2, 120, 83, 73, QUICK_ATTACK_FAST BITE_FAST,POISON_FANG AIR_CUTTER SWIFT, , SLUDGE_BOMB, 12000,30, 1000, 1
42,GOLBAT,,POKEMON_TYPE_POISON,POKEMON_TYPE_FLYING,0.2,0.07, 181, 161, 150, WING_ATTACK_FAST BITE_FAST,SHADOW_BALL AIR_CUTTER POISON_FANG, , OMINOUS_WIND, 10000,25, , 
42,GOLBAT,NORMAL,POKEMON_TYPE_POISON,POKEMON_TYPE_FLYING,0.2,0.07, 181, 161, 150, WING_ATTACK_FAST BITE_FAST,SHADOW_BALL AIR_CUTTER POISON_FANG, , OMINOUS_WIND, 10000,25, , 
42,GOLBAT,PURIFIED,POKEMON_TYPE_POISON,POKEMON_TYPE_FLYING,0.2,0.07, 181, 161, 150, WING_ATTACK_FAST BITE_FAST,SHADOW_BALL AIR_CUTTER POISON_FANG, , OMINOUS_WIND, 8000,20, , 
42,GOLBAT,SHADOW,POKEMON_TYPE_POISON,POKEMON_TYPE_FLYING,0.05,0.07, 181, 161, 150, WING_ATTACK_FAST BITE_FAST,SHADOW_BALL AIR_CUTTER POISON_FANG, , OMINOUS_WIND, 12000,30, 1000, 1
43,ODDISH,,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.6,0.15, 128, 131, 112, RAZOR_LEAF_FAST ACID_FAST,SEED_BOMB SLUDGE_BOMB MOONBLAST, , , 50000,50, , 
43,ODDISH,NORMAL,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.6,0.15, 128, 131, 112, RAZOR_LEAF_FAST ACID_FAST,SEED_BOMB SLUDGE_BOMB MOONBLAST, , , 50000,50, , 
43,ODDISH,PURIFIED,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.6,0.15, 128, 131, 112, RAZOR_LEAF_FAST ACID_FAST,SEED_BOMB SLUDGE_BOMB MOONBLAST, , , 40000,40, , 
43,ODDISH,SHADOW,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.05,0.15, 128, 131, 112, RAZOR_LEAF_FAST ACID_FAST,SEED_BOMB SLUDGE_BOMB MOONBLAST, , , 60000,60, 3000, 3
44,GLOOM,,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.3,0.07, 155, 153, 136, RAZOR_LEAF_FAST ACID_FAST,PETAL_BLIZZARD SLUDGE_BOMB MOONBLAST, , , 50000,50, , 
44,GLOOM,NORMAL,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.3,0.07, 155, 153, 136, RAZOR_LEAF_FAST ACID_FAST,PETAL_BLIZZARD SLUDGE_BOMB MOONBLAST, , , 50000,50, , 
44,GLOOM,PURIFIED,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.3,0.07, 155, 153, 136, RAZOR_LEAF_FAST ACID_FAST,PETAL_BLIZZARD SLUDGE_BOMB MOONBLAST, , , 40000,40, , 
44,GLOOM,SHADOW,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.05,0.07, 155, 153, 136, RAZOR_LEAF_FAST ACID_FAST,PETAL_BLIZZARD SLUDGE_BOMB MOONBLAST, , , 60000,60, 3000, 3
45,VILEPLUME,,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.15,0.05, 181, 202, 167, RAZOR_LEAF_FAST ACID_FAST,PETAL_BLIZZARD SOLAR_BEAM MOONBLAST SLUDGE_BOMB, , , 50000,50, , 
45,VILEPLUME,NORMAL,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.15,0.05, 181, 202, 167, RAZOR_LEAF_FAST ACID_FAST,PETAL_BLIZZARD SOLAR_BEAM MOONBLAST SLUDGE_BOMB, , , 50000,50, , 
45,VILEPLUME,PURIFIED,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.15,0.05, 181, 202, 167, RAZOR_LEAF_FAST ACID_FAST,PETAL_BLIZZARD SOLAR_BEAM MOONBLAST SLUDGE_BOMB, , , 40000,40, , 
45,VILEPLUME,SHADOW,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.05,0.05, 181, 202, 167, RAZOR_LEAF_FAST ACID_FAST,PETAL_BLIZZARD SOLAR_BEAM MOONBLAST SLUDGE_BOMB, , , 60000,60, 3000, 3
46,PARAS,,POKEMON_TYPE_BUG,POKEMON_TYPE_GRASS,0.4,0.15, 111, 121, 99, SCRATCH_FAST BUG_BITE_FAST,CROSS_POISON X_SCISSOR SEED_BOMB, , , 50000,50, , 
47,PARASECT,,POKEMON_TYPE_BUG,POKEMON_TYPE_GRASS,0.2,0.07, 155, 165, 146, STRUGGLE_BUG_FAST FURY_CUTTER_FAST,CROSS_POISON X_SCISSOR SOLAR_BEAM, BUG_BITE_FAST, , 50000,50, , 
48,VENONAT,,POKEMON_TYPE_BUG,POKEMON_TYPE_POISON,0.5,0.15, 155, 100, 100, BUG_BITE_FAST CONFUSION_FAST,POISON_FANG PSYBEAM SIGNAL_BEAM, , , 50000,50, , 
48,VENONAT,NORMAL,POKEMON_TYPE_BUG,POKEMON_TYPE_POISON,0.5,0.15, 155, 100, 100, BUG_BITE_FAST CONFUSION_FAST,POISON_FANG PSYBEAM SIGNAL_BEAM, , , 50000,50, , 
48,VENONAT,PURIFIED,POKEMON_TYPE_BUG,POKEMON_TYPE_POISON,0.5,0.15, 155, 100, 100, BUG_BITE_FAST CONFUSION_FAST,POISON_FANG PSYBEAM SIGNAL_BEAM, , , 40000,40, , 
48,VENONAT,SHADOW,POKEMON_TYPE_BUG,POKEMON_TYPE_POISON,0.05,0.15, 155, 100, 100, BUG_BITE_FAST CONFUSION_FAST,POISON_FANG PSYBEAM SIGNAL_BEAM, , , 60000,60, 3000, 3
49,VENOMOTH,,POKEMON_TYPE_BUG,POKEMON_TYPE_POISON,0.2,0.07, 172, 179, 143, INFESTATION_FAST CONFUSION_FAST,SILVER_WIND PSYCHIC BUG_BUZZ POISON_FANG, BUG_BITE_FAST, , 50000,50, , 
49,VENOMOTH,NORMAL,POKEMON_TYPE_BUG,POKEMON_TYPE_POISON,0.2,0.07, 172, 179, 143, INFESTATION_FAST CONFUSION_FAST,SILVER_WIND PSYCHIC BUG_BUZZ POISON_FANG, BUG_BITE_FAST, , 50000,50, , 
49,VENOMOTH,PURIFIED,POKEMON_TYPE_BUG,POKEMON_TYPE_POISON,0.2,0.07, 172, 179, 143, INFESTATION_FAST CONFUSION_FAST,SILVER_WIND PSYCHIC BUG_BUZZ POISON_FANG, BUG_BITE_FAST, , 40000,40, , 
49,VENOMOTH,SHADOW,POKEMON_TYPE_BUG,POKEMON_TYPE_POISON,0.05,0.07, 172, 179, 143, INFESTATION_FAST CONFUSION_FAST,SILVER_WIND PSYCHIC BUG_BUZZ POISON_FANG, BUG_BITE_FAST, , 60000,60, 3000, 3
50,DIGLETT,,POKEMON_TYPE_GROUND,,0.5,0.1, 67, 109, 78, MUD_SLAP_FAST SCRATCH_FAST,DIG MUD_BOMB ROCK_TOMB, , , 50000,50, , 
50,DIGLETT,ALOLA,POKEMON_TYPE_GROUND,POKEMON_TYPE_STEEL,0.5,0.1, 67, 108, 81, MUD_SLAP_FAST METAL_CLAW_FAST,DIG MUD_BOMB ROCK_TOMB, , , 50000,50, , 
50,DIGLETT,NORMAL,POKEMON_TYPE_GROUND,,0.5,0.1, 67, 109, 78, MUD_SLAP_FAST SCRATCH_FAST,DIG MUD_BOMB ROCK_TOMB, , , 50000,50, , 
50,DIGLETT,PURIFIED,POKEMON_TYPE_GROUND,,0.5,0.1, 67, 109, 78, MUD_SLAP_FAST SCRATCH_FAST,DIG MUD_BOMB ROCK_TOMB, , , 40000,40, , 
50,DIGLETT,SHADOW,POKEMON_TYPE_GROUND,,0.05,0.1, 67, 109, 78, MUD_SLAP_FAST SCRATCH_FAST,DIG MUD_BOMB ROCK_TOMB, , , 60000,60, 3000, 3
51,DUGTRIO,,POKEMON_TYPE_GROUND,,0.2,0.06, 111, 167, 134, SUCKER_PUNCH_FAST MUD_SLAP_FAST,EARTHQUAKE MUD_BOMB STONE_EDGE, , , 50000,50, , 
51,DUGTRIO,ALOLA,POKEMON_TYPE_GROUND,POKEMON_TYPE_STEEL,0.2,0.06, 111, 201, 142, METAL_CLAW_FAST MUD_SLAP_FAST,EARTHQUAKE MUD_BOMB IRON_HEAD, , , 50000,50, , 
51,DUGTRIO,NORMAL,POKEMON_TYPE_GROUND,,0.2,0.06, 111, 167, 136, SUCKER_PUNCH_FAST MUD_SLAP_FAST,EARTHQUAKE MUD_BOMB STONE_EDGE, , , 50000,50, , 
51,DUGTRIO,PURIFIED,POKEMON_TYPE_GROUND,,0.2,0.06, 111, 167, 134, SUCKER_PUNCH_FAST MUD_SLAP_FAST,EARTHQUAKE MUD_BOMB STONE_EDGE, , , 40000,40, , 
51,DUGTRIO,SHADOW,POKEMON_TYPE_GROUND,,0.05,0.06, 111, 167, 134, SUCKER_PUNCH_FAST MUD_SLAP_FAST,EARTHQUAKE MUD_BOMB STONE_EDGE, , , 60000,60, 3000, 3
52,MEOWTH,,POKEMON_TYPE_NORMAL,,0.5,0.15, 120, 92, 78, SCRATCH_FAST BITE_FAST,NIGHT_SLASH DARK_PULSE FOUL_PLAY, , BODY_SLAM, 50000,50, , 
52,MEOWTH,ALOLA,POKEMON_TYPE_DARK,,0.5,0.15, 120, 99, 78, SCRATCH_FAST BITE_FAST,NIGHT_SLASH DARK_PULSE FOUL_PLAY, , , 50000,50, , 
52,MEOWTH,GALARIAN,POKEMON_TYPE_STEEL,,0.45,0.1, 137, 115, 92, SCRATCH_FAST METAL_CLAW_FAST,NIGHT_SLASH GYRO_BALL DIG, , , 50000,50, , 
52,MEOWTH,NORMAL,POKEMON_TYPE_NORMAL,,0.5,0.15, 120, 92, 78, SCRATCH_FAST BITE_FAST,NIGHT_SLASH DARK_PULSE FOUL_PLAY, , BODY_SLAM, 50000,50, , 
52,MEOWTH,PURIFIED,POKEMON_TYPE_NORMAL,,0.5,0.15, 120, 92, 78, SCRATCH_FAST BITE_FAST,NIGHT_SLASH DARK_PULSE FOUL_PLAY, , BODY_SLAM, 40000,40, , 
52,MEOWTH,SHADOW,POKEMON_TYPE_NORMAL,,0.05,0.15, 120, 92, 78, SCRATCH_FAST BITE_FAST,NIGHT_SLASH DARK_PULSE FOUL_PLAY, , BODY_SLAM, 60000,60, 3000, 3
53,PERSIAN,,POKEMON_TYPE_NORMAL,,0.2,0.07, 163, 150, 136, SCRATCH_FAST FEINT_ATTACK_FAST,FOUL_PLAY POWER_GEM PLAY_ROUGH PAYBACK, , NIGHT_SLASH, 50000,50, , 
53,PERSIAN,ALOLA,POKEMON_TYPE_DARK,,0.2,0.07, 163, 158, 136, SCRATCH_FAST FEINT_ATTACK_FAST,FOUL_PLAY DARK_PULSE PLAY_ROUGH PAYBACK, , , 50000,50, , 
53,PERSIAN,NORMAL,POKEMON_TYPE_NORMAL,,0.2,0.07, 163, 150, 136, SCRATCH_FAST FEINT_ATTACK_FAST,FOUL_PLAY POWER_GEM PLAY_ROUGH PAYBACK, , NIGHT_SLASH, 50000,50, , 
53,PERSIAN,PURIFIED,POKEMON_TYPE_NORMAL,,0.2,0.07, 163, 150, 136, SCRATCH_FAST FEINT_ATTACK_FAST,FOUL_PLAY POWER_GEM PLAY_ROUGH PAYBACK, , NIGHT_SLASH, 40000,40, , 
53,PERSIAN,SHADOW,POKEMON_TYPE_NORMAL,,0.05,0.07, 163, 150, 136, SCRATCH_FAST FEINT_ATTACK_FAST,FOUL_PLAY POWER_GEM PLAY_ROUGH PAYBACK, , NIGHT_SLASH, 60000,60, 3000, 3
54,PSYDUCK,,POKEMON_TYPE_WATER,,0.5,0.1, 137, 122, 95, WATER_GUN_FAST ZEN_HEADBUTT_FAST,PSYBEAM AQUA_TAIL CROSS_CHOP, , , 50000,50, , 
54,PSYDUCK,NORMAL,POKEMON_TYPE_WATER,,0.5,0.1, 137, 122, 95, WATER_GUN_FAST ZEN_HEADBUTT_FAST,PSYBEAM AQUA_TAIL CROSS_CHOP, , , 50000,50, , 
54,PSYDUCK,PURIFIED,POKEMON_TYPE_WATER,,0.5,0.1, 137, 122, 95, WATER_GUN_FAST ZEN_HEADBUTT_FAST,PSYBEAM AQUA_TAIL CROSS_CHOP, , , 40000,40, , 
54,PSYDUCK,SHADOW,POKEMON_TYPE_WATER,,0.05,0.1, 137, 122, 95, WATER_GUN_FAST ZEN_HEADBUTT_FAST,PSYBEAM AQUA_TAIL CROSS_CHOP, , , 60000,60, 3000, 3
55,GOLDUCK,,POKEMON_TYPE_WATER,,0.2,0.06, 190, 191, 162, WATER_GUN_FAST CONFUSION_FAST,PSYCHIC HYDRO_PUMP ICE_BEAM BUBBLE_BEAM SYNCHRONOISE CROSS_CHOP, , , 50000,50, , 
55,GOLDUCK,NORMAL,POKEMON_TYPE_WATER,,0.2,0.06, 190, 191, 162, WATER_GUN_FAST CONFUSION_FAST,PSYCHIC HYDRO_PUMP ICE_BEAM BUBBLE_BEAM SYNCHRONOISE CROSS_CHOP, , , 50000,50, , 
55,GOLDUCK,PURIFIED,POKEMON_TYPE_WATER,,0.2,0.06, 190, 191, 162, WATER_GUN_FAST CONFUSION_FAST,PSYCHIC HYDRO_PUMP ICE_BEAM BUBBLE_BEAM SYNCHRONOISE CROSS_CHOP, , , 40000,40, , 
55,GOLDUCK,SHADOW,POKEMON_TYPE_WATER,,0.05,0.06, 190, 191, 162, WATER_GUN_FAST CONFUSION_FAST,PSYCHIC HYDRO_PUMP ICE_BEAM BUBBLE_BEAM SYNCHRONOISE CROSS_CHOP, , , 60000,60, 3000, 3
56,MANKEY,,POKEMON_TYPE_FIGHTING,,0.5,0.1, 120, 148, 82, KARATE_CHOP_FAST SCRATCH_FAST,CROSS_CHOP LOW_SWEEP BRICK_BREAK, , , 50000,50, , 
57,PRIMEAPE,,POKEMON_TYPE_FIGHTING,,0.2,0.06, 163, 207, 138, LOW_KICK_FAST COUNTER_FAST,CLOSE_COMBAT LOW_SWEEP NIGHT_SLASH ICE_PUNCH, KARATE_CHOP_FAST, CROSS_CHOP, 50000,50, , 
58,GROWLITHE,,POKEMON_TYPE_FIRE,,0.3,0.1, 146, 136, 93, EMBER_FAST BITE_FAST,FLAME_WHEEL BODY_SLAM FLAMETHROWER, , , 50000,50, , 
58,GROWLITHE,NORMAL,POKEMON_TYPE_FIRE,,0.3,0.1, 146, 136, 93, EMBER_FAST BITE_FAST,FLAME_WHEEL BODY_SLAM FLAMETHROWER, , , 50000,50, , 
58,GROWLITHE,PURIFIED,POKEMON_TYPE_FIRE,,0.3,0.1, 146, 136, 93, EMBER_FAST BITE_FAST,FLAME_WHEEL BODY_SLAM FLAMETHROWER, , , 40000,40, , 
58,GROWLITHE,SHADOW,POKEMON_TYPE_FIRE,,0.05,0.1, 146, 136, 93, EMBER_FAST BITE_FAST,FLAME_WHEEL BODY_SLAM FLAMETHROWER, , , 60000,60, 3000, 3
59,ARCANINE,,POKEMON_TYPE_FIRE,,0.1,0.06, 207, 227, 166, FIRE_FANG_FAST SNARL_FAST THUNDER_FANG_FAST,FIRE_BLAST WILD_CHARGE CRUNCH FLAMETHROWER, BITE_FAST, BULLDOZE, 50000,50, , 
59,ARCANINE,NORMAL,POKEMON_TYPE_FIRE,,0.1,0.06, 207, 227, 166, FIRE_FANG_FAST SNARL_FAST THUNDER_FANG_FAST,FIRE_BLAST WILD_CHARGE CRUNCH FLAMETHROWER, BITE_FAST, BULLDOZE, 50000,50, , 
59,ARCANINE,PURIFIED,POKEMON_TYPE_FIRE,,0.1,0.06, 207, 227, 166, FIRE_FANG_FAST SNARL_FAST THUNDER_FANG_FAST,FIRE_BLAST WILD_CHARGE CRUNCH FLAMETHROWER, BITE_FAST, BULLDOZE, 40000,40, , 
59,ARCANINE,SHADOW,POKEMON_TYPE_FIRE,,0.05,0.06, 207, 227, 166, FIRE_FANG_FAST SNARL_FAST THUNDER_FANG_FAST,FIRE_BLAST WILD_CHARGE CRUNCH FLAMETHROWER, BITE_FAST, BULLDOZE, 60000,60, 3000, 3
60,POLIWAG,,POKEMON_TYPE_WATER,,0.5,0.15, 120, 101, 82, BUBBLE_FAST MUD_SHOT_FAST,BUBBLE_BEAM MUD_BOMB BODY_SLAM, , , 50000,50, , 
60,POLIWAG,NORMAL,POKEMON_TYPE_WATER,,0.5,0.15, 120, 101, 82, BUBBLE_FAST MUD_SHOT_FAST,BUBBLE_BEAM MUD_BOMB BODY_SLAM, , , 50000,50, , 
60,POLIWAG,PURIFIED,POKEMON_TYPE_WATER,,0.5,0.15, 120, 101, 82, BUBBLE_FAST MUD_SHOT_FAST,BUBBLE_BEAM MUD_BOMB BODY_SLAM, , , 40000,40, , 
60,POLIWAG,SHADOW,POKEMON_TYPE_WATER,,0.05,0.15, 120, 101, 82, BUBBLE_FAST MUD_SHOT_FAST,BUBBLE_BEAM MUD_BOMB BODY_SLAM, , , 60000,60, 3000, 3
61,POLIWHIRL,,POKEMON_TYPE_WATER,,0.25,0.07, 163, 130, 123, BUBBLE_FAST MUD_SHOT_FAST,WATER_PULSE MUD_BOMB BUBBLE_BEAM, , SCALD, 50000,50, , 
61,POLIWHIRL,NORMAL,POKEMON_TYPE_WATER,,0.25,0.07, 163, 130, 123, BUBBLE_FAST MUD_SHOT_FAST,WATER_PULSE MUD_BOMB BUBBLE_BEAM, , SCALD, 50000,50, , 
61,POLIWHIRL,PURIFIED,POKEMON_TYPE_WATER,,0.25,0.07, 163, 130, 123, BUBBLE_FAST MUD_SHOT_FAST,WATER_PULSE MUD_BOMB BUBBLE_BEAM, , SCALD, 40000,40, , 
61,POLIWHIRL,SHADOW,POKEMON_TYPE_WATER,,0.05,0.07, 163, 130, 123, BUBBLE_FAST MUD_SHOT_FAST,WATER_PULSE MUD_BOMB BUBBLE_BEAM, , SCALD, 60000,60, 3000, 3
